Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,168.620235850933,61.1349331618477,42.5375481348794,28.3978399133474,18.1082424937646,10.3388794457932,6.99712903535589,8.4267527350531,14.8378764828254,12.9456563410402,7.73574804312508,53.2286983118173,59.2197360232517,18.3122610377874,18.1195543526734,13.5344897649735,11.8365807653497,6.03183725177793,4.87230220550684,5.59815595039854,5.54814357456511,9.46028389623103,15.209675274081,5.0005990309131
Belarus,BLR,Real interest rate (%),FR.INR.RINR,-41.2295490634956,-18.1401862250372,-5.52846904718136,-5.13471710536818,-4.70086277728255,-6.39967128646709,-1.72187169631746,-3.80756564237622,-10.4472953590205,2.21157577281282,-1.90734444484849,-33.4890247335404,-31.8132103218448,-1.75623802459026,0.46489041631188,1.7756852885792,5.5918566590852,0.953546673154522,-3.07106514233759,0.411406273878465,-2.54313203568407,-4.51667506544994,-1.88800246479072,2.4160561961383
Belarus,BLR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.087675,0.139,0.179091666666667,0.205127083333333,0.21602575,0.215382,0.214456416666667,0.214607833333333,0.21363975,0.279304921788469,0.297851,0.497463333333333,0.833689833333333,0.88800525,1.02241025,1.59259883333333,1.98956283333333,1.93234166666667,2.03760833333333,2.09178333333333,2.439575,2.538675,2.6261,3.00735
Belarus,BLR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.1,2.3,3,3.1,1.9,1.5,1.2,1,0.8,6.1,..,0.6,0.5,0.5,0.5,1,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.461
Belarus,BLR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-118600000,-95500000,-453300000,-170300000,-162500000,-304100000,-354100000,-1792100000,-2157300000,-1774200000,-1342800000,-3876900000,-1308100000,-1983900000,-1788600000,-1545700000,-1124000000,-1208500000,-1371300000,-1277100000,-1310500000,-1309906223.31,-1426218875.83,-1927205028.25
Belarus,BLR,Trade (% of GDP),NE.TRD.GNFS.ZS,141.609165955024,137.044930473063,131.002058282291,134.141852273225,142.136510387704,118.88435169233,124.295103889386,128.153877979073,129.599478545475,108.63564482836,115.917972989303,157.974255073313,153.085269313372,119.815965235724,110.651658620732,115.913691469247,125.209322899662,133.368006959943,139.393394375409,130.850132114123,118.933883690331,136.014450556595,120.024207576094,132.998797317727
Belarus,BLR,Gini index,SI.POV.GINI,31.2,30.6,30.3,28.8,26.5,27.6,28.3,29.6,27.8,27.7,28.6,27.2,26.5,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,..,..,..
Belgium,BEL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,367797580691.145,371841896085.61,378188843495.686,382114274583.92,395760365571.447,404948884226.677,415284559325.884,430554260439.959,432478428732.474,424233483110.434,435731531622.915,444146182789.14,445104666566.067,446464436746.25,454346946668.411,461044767544.531,466547349016.531,473426438780.183,482317238512.932,494099718421.514,470417598481.151,499595504127.06,520745539238.467,527263714444.414
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.54451776190908,2.46925823086078,1.64521436175357,1.5889639997038,2.09728311239314,2.78143263670022,1.7912077007046,1.82305630026808,4.48944420508401,-0.0531456741253769,2.18929920422457,3.53208210722742,2.83966343445899,1.1130959402754,0.340002833356922,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725,4.04901077613941
Belgium,BEL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.08270508132602,1.11653308564462,1.05755899623965,0.88404792718493,0.803921647747618,0.803800192161442,0.796432730949102,0.729672399984083,0.679922680042729,0.716957702016136,0.754308990105961,0.718413898653317,0.778338120416812,0.752945122701996,0.752728196932603,0.901296423367096,0.903421436257263,0.885205508269372,0.846772667108111,0.893276257067409,0.875506396987998,0.84549413889045,0.949623753156941,0.924839558470698
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.586,6.178,6.91,7.68,7.363,8.44,8.246,7.459,6.976,7.908,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.09,5.941,5.364,5.545,6.248,5.57,5.528
Belgium,BEL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,-9199049496.12605,4506779201.18315,-9750819018.39849,-1123653952.83816,-8690515456.57814,-13093604217.0028,32864044191.5877,-44015051904.4324,-58665007469.2635,-34518425846.1647,29684338021.7117,17271778736.2816,14787640970.4609,26844377439.2661,-22983198267.7305,31988685367.2034,5599920051.9415,-7424116241.04454,8240739784.27252,23371946828.2103,23329464558.4689,-10576848062.9646
Belgium,BEL,Trade (% of GDP),NE.TRD.GNFS.ZS,142.230135067034,139.576839834619,136.085149488081,132.715552833888,136.918405348432,144.529050669983,149.567509299511,152.468446875303,161.088447790447,135.13840572229,150.162563621427,160.765516888126,160.383301425059,157.573622782434,158.571610953523,155.068682045926,159.057696611945,166.904078237791,168.277692877218,165.46547893199,156.950121282783,177.390305424732,191.996289195725,168.927603708475
Belgium,BEL,Gini index,SI.POV.GINI,33.1,..,..,28.1,30.5,29.3,28.1,29.2,28.4,28.6,28.4,28.1,27.5,27.7,28.1,27.7,27.6,27.4,27.2,27.2,26,26.6,..,..
Belize,BLZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1363484410.72849,1431576382.54347,1508840332.99239,1654694732.35595,1733803048.07364,1772285480.1682,1852241206.95534,1914351453.57427,1882149832.93556,1874822219.57041,1895708410.0466,1891072573.01966,1961756625.75293,2049139661.32515,2131737316.74054,2193050000,2194246345.03921,2154467872.48551,2178394773.26969,2271360752.35822,1955575509.71701,2302615266.50756,2524886205.2506,2553897572.45142
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.06743966930585,3.65141786561502,4.24026660688645,2.31808274663101,6.39443099742399,-1.1043104441191,-7.11376771265014,2.31808274642021,6.39443100250034,-1.10431044864355,0.917977378808888,1.602056156402,1.30058074547858,0.50974776898322,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675
Belize,BLZ,Real interest rate (%),FR.INR.RINR,14.3534079144336,17.7160266824366,14.0450911682518,19.2429067573948,11.5524925720894,10.9234753987415,10.6447979562974,10.1410358879492,10.16862141192,17.0294861920082,11.3789368863389,8.05091422816737,11.6129282210648,9.46708889782274,9.60055452308312,10.6573200651991,7.58772232117179,6.24032619416386,9.03025245001887,9.19533743630893,9.44776634809956,7.75862589845888,1.18509513703836,1.8099744501983
Belize,BLZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Belize,BLZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.07,10.04,..,..,10.91,9.39,8.51,8.18,..,..,..,..,8.349,8.244,7.578,7,6.596,9.346,9.053,29.283,..,..,..
Belize,BLZ,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-23340762.4266667,-61162972.8668778,-25386719.6632396,11282788.1898455,-111431922.355423,-125927475.812063,-108256902.150357,-139387819.298583,-166910700.119583,-108378835.983874,-95328799.7738034,-94715507.9517314,-193325682.261236,-91563206.3019041,-138362416.53291,-58649340.1251989,-31014601.3091005,-31574436.7250862,-121323274.418057,-91791684.7309233,-71774621.6693632,-123958318.848435,-139707558.830593,-13782458.666889
Belize,BLZ,Trade (% of GDP),NE.TRD.GNFS.ZS,96.5405215558873,93.1105047748977,92.9980315751416,94.3158377263351,86.3404361637577,92.9523034679142,98.8593155893536,95.8936207603538,105.44022082926,89.546935149541,95.0335109125279,107.194658055335,111.631926259558,108.793506333784,107.120308663627,104.078794373133,96.4646013748772,97.6922737501655,100.664995094298,102.122848888331,81.821964412463,99.3162710954122,108.52917413145,106.531755710256
Belize,BLZ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6219354272.83818,6551040876.248,6855207726.48731,7091272067.69746,7405393051.15179,7532259620.7003,7829312267.99952,8298002249.85464,8704320326.47543,8906198943.57193,9094481753.90847,9364019722.36167,9814543622.52956,10520350022.2065,11189200116.5963,11388160997.1089,11768488383.6733,12435945493.1089,13268812303.0524,14179807375.1016,14725558723.7319,15779238957.7761,16765953415.3733,17831064526.9239
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.16540442290284,3.98429547767891,2.48916235491542,1.48724246145442,0.873890830868488,5.36452085832343,3.78217696540376,1.2980681333415,7.94729876067862,0.896072355749111,2.20783532536523,2.7042390774728,6.74468253340712,0.428888888888792,-0.548757550948091,0.218785923536154,-0.793310145785534,0.0432648555103608,0.919170717886054,0.732849371240975,3.02272119663769,1.73353962694036,1.35077863583527,2.73102465280233
Benin,BEN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,3.59609815466937,2.5881456183227,4.3445629753372,-1.36233108364526,2.37742857428905,4.19549019095698,1.46803081679031,-2.46960852040217,3.83659295370063,5.5999917955037,4.26633438639015,4.58009973405583,7.32902771803383,6.05230816342888,7.11416977822067,3.55709341440007,4.55750151392328,..,..
Benin,BEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,710.207977031373,732.397693260192,693.713226496371,579.897426172445,527.338032291584,527.258362649643,522.42562489518,478.633718476359,446.000041432788,470.293423341398,494.794262222936,471.248625718934,510.556338454251,493.899623852233,493.757329875319,591.21169798261,592.605615063006,580.656749587853,555.446458398235,585.950813757166,574.294549649056,554.607798864163,622.912348249567,606.654982255763
Benin,BEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,0.69,..,..,..,..,..,..,..,1.04,2.647,..,..,..,..,..,..,..,1.214,..,..,1.685,..
Benin,BEN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-56293369.3973898,-41589426.4554691,-12215422.2758564,-44516493.4950467,-65271226.2197845,-53450076.8434973,-54978160.7779343,-261682357.855418,-174531373.920804,-103514099.036551,-194907272.300882,-101574683.484699,-241215299.320068,-301753783.162607,-388459043.328903,-117056378.004949,-114409648.300061,-168995331.699237,-184303164.5124,-191058357.410859,-152493263.34982,-303083098.261966,-329419204.124988,..
Benin,BEN,Trade (% of GDP),NE.TRD.GNFS.ZS,47.3481515012844,48.2571706392197,43.7684225364311,41.6162305574334,39.9029743365096,39.0959311879142,39.7746987128551,49.1137841529705,47.7753592695169,44.7026290629806,51.4308599492924,47.2170288118403,50.7367367791134,59.2001918331875,65.2682749404551,56.7563131849476,58.9869283378276,61.4765969588474,61.7951944903448,63.68133231423,44.8332333768726,48.0548608324409,50.93352007034,51.3504650113905
Benin,BEN,Gini index,SI.POV.GINI,..,..,..,38.6,..,..,..,..,..,..,..,43.4,..,..,..,47.6,..,..,37.9,..,..,34.4,..,..
Bermuda,BMU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6739895068.97791,7226679645.63174,7119884453.30351,7362722827.73814,7533631299.4758,7659759815.30576,8084406664.52899,8354841362.08309,8198943712.90485,7737613934.72433,7543950875.42882,7261600082.73073,6876350478.40565,6857116738.50431,6603330213.03728,6654541000,6610806937.02849,6849550930.14215,6819905984.64909,6840793088.0543,6372686534.51154,6718028461.70344,7150073873.98764,7143293917.04073
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bermuda,BMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.71,..,..,..,..,..,..,..,..,4.48,6.49,..,8.44,6.66,8.94,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,200070000,-512299998.122074,151362971.853528,81724155.0382041,-236611007.849348,-78844721.3646545,192813471.506983,-4328580.31158239,123143745.411753,58627864.425454,168557638.692137,246547669.314198,-130444673.75,-42161389.5,-487748057.75,-76457682.875,..,..
Bermuda,BMU,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,74.595080341836,76.2704368073774,73.7823030616219,76.2701066974999,76.5167474588353,73.2954985174785,72.7499093828891,72.3924284503794,77.5552703807388,77.5601016506443,69.1958803841416,72.2026726568347,75.5111919039139,77.544001866932
Bermuda,BMU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,751822818.858646,806919210.240033,891192073.640849,960585283.946415,1010125138.20547,1080178038.44107,1141108778.10455,1324881878.01365,1384891722.90548,1491078190.55007,1668991760.00271,1810676784.21072,1904194982.8558,1937258289.57895,2051190105.7766,2187815803.82922,2373253832.0828,2422779967.13104,2507622616.47827,2651940022.03121,2380954251.57499,2486224986.71556,2615853471.01817,..
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.01212081070342,3.41478946111596,2.45535714285716,2.57230861693335,4.10593698272959,5.31263104637751,5.00045438022541,5.15611138758463,8.32716049382714,4.36112219119802,7.0363831607302,8.848985699468,10.919656944683,8.77638345268213,8.27106093949328,4.54814395082205,3.21988689395718,4.95508366985129,2.7239638618372,2.7264303738882,5.62936522632514,7.3468144053353,5.63916671396365,4.22934419929261
Bhutan,BTN,Real interest rate (%),FR.INR.RINR,-0.452380919084298,9.98395922189711,9.78759228439851,11.1587659150935,10.2103870373679,7.53273636209246,6.96680050453365,8.8948172234857,7.810135433769,8.93079340361162,5.16003047320512,4.70222665602483,4.93682331879992,7.41622267629402,7.85338264053381,11.322625049421,9.70801780647943,9.48768640998269,12.7029438188523,10.5636717935221,8.27509066651002,5.92037928842037,7.75571249855236,7.56503850838486
Bhutan,BTN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,44.941605,47.1864141666667,48.6103191666667,46.5832841666667,45.3164666666666,44.099975,45.3070083333333,41.3485333333333,43.5051833333333,48.4052666666666,45.7258121212121,46.6704666666667,53.4372333333333,58.5978454166667,61.0295144607843,64.1519444632786,67.1953128073894,65.1215686450659,68.3894670935422,70.4203405359551,74.0995668836052,73.9180128154351,78.6044905829916,82.5992764460784
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.9,..,1.8,2.49,3.1,3.13,3.7,..,3.96,3.32,3.23,2.05,2.87,2.63,2.45,..,..,3.35,2.72,5.03,4.804,5.947,3.126
Bhutan,BTN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,-6122702.14271106,-73855769.764882,-3144001.01949936,-18299707.2343963,-75274009.0283126,-31141614.8601365,-24380673.5733894,-20433631.0650379,-23534931.751976,-6450953.8497443,-11884162.3485119,16553759.9525494,-2649454.31118453,-13011377.2857268,2786960.89013149,-6783112.48768633,-8402097.14562732,-11879561.4144683
Bhutan,BTN,Trade (% of GDP),NE.TRD.GNFS.ZS,74.0264971104432,71.0945747295588,70.2833172005966,72.8499006593611,89.0605518004294,97.7434135429344,108.157794891125,106.929022415,101.954235669521,101.559411565244,105.010666754365,102.795600232875,94.0450271560529,95.0525382989875,87.9342561535044,89.6391604302477,76.3847528914639,76.7884016654277,79.7397203478125,76.123516713179,71.8303510017133,77.5824483207755,85.5712165497647,..
Bhutan,BTN,Gini index,SI.POV.GINI,..,..,..,40.9,..,..,..,38.1,..,..,..,..,38.8,..,..,..,..,37.4,..,..,..,..,28.5,..
Bolivia,BOL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,17334777867.7741,17626660706.2169,18064782945.4556,18554580601.9245,19328918095.7722,20183533283.5262,21151739156.0432,22117185810.676,23477060510.1715,24265185331.5574,25266542216.3966,26581436430.5092,27943010857.8463,29842021069.1031,31471565392.0531,33000198248.1292,34407300577.6622,35850757819.5236,37364958855.7283,38193230057.4451,34855949753.4171,36986126769.1183,38319728286.388,39500728992.5704
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.60822998872598,1.58965377879568,0.92825885161107,3.33727499671534,4.43738080101725,5.39323106890663,4.28239604802561,8.70560923578869,14.0068107702519,3.34645420142014,2.50327605844241,9.88446419823883,4.51560291399376,5.73640023719607,5.76660074579144,4.05961041135645,3.62321431764138,2.8227580554717,2.27205987230155,1.83954504969026,0.940742153381849,0.737383721452275,1.74632872945969,2.57688800489192
Bolivia,BOL,Real interest rate (%),FR.INR.RINR,27.9483957185946,17.8530979126692,17.3230579080153,10.658607712596,6.02233191168513,10.075668935121,-1.55933382958247,5.110629662656,3.16372004257628,15.1460374289772,1.04104152848921,-3.21717814892891,3.7671913920337,4.77002914125702,7.49119863208271,13.3088029458405,9.43472490456167,1.93142092448395,4.8332593604001,9.15598643187716,9.62509681263889,3.90645451619611,2.51180756897757,9.19561261731636
Bolivia,BOL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.18354166666667,6.60691666666667,7.17,7.65916666666667,7.93626666666666,8.0660625,8.01161666666667,7.85124516125,7.23832069891666,7.02,7.01666666666667,6.9369625,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.47,5.24,5.48,..,4.17,5.45,5.08,5.18,2.603,2.973,..,2.255,2.066,2.437,2.021,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552,3.024
Bolivia,BOL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-733550000,-703176000,-673943000,-194620000,-62630000,241620000,-277763457,-363294241.538303,-509335605.237139,-420040000,-650803350.548348,-858666303.673604,-1059965390.78481,-1749612614.39791,-689679405.958478,-556430243.093449,-246499489.903112,-632781025.020884,-386834085.220415,264951155.795393,1018358416.98673,-492246694.996084,-87031312.6550736,-37147838.4335539
Bolivia,BOL,Trade (% of GDP),NE.TRD.GNFS.ZS,45.5977750218555,45.2278224315522,49.3502603725957,51.967836443987,57.4642660901316,67.6419413613743,74.537848431547,76.0619114476148,82.8670208961798,68.6270739127592,75.5116262512877,82.4803954243518,84.9487611684942,81.2309075267174,85.2644695964403,67.9328451873525,56.4010345064908,56.7046527339133,57.1099646333271,56.3973067329667,45.5032625935066,59.0213965631402,67.755898784076,56.4582389632269
Bolivia,BOL,Gini index,SI.POV.GINI,61.6,57.4,59.3,..,55,58.5,56.7,54.5,50.8,49.2,..,46.1,46.6,47.6,47.8,46.7,45.2,44.6,42.6,41.6,43.6,40.9,..,..
Bosnia and Herzegovina,BIH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10676417585.1095,10935140618.7269,11484898712.3276,11929035686.0139,12683578944.5033,13177880591.4628,13891331517.2397,14704964354.8142,15505477767.974,15039622521.6786,15169815910.7044,15315372000.5534,15189504687.2909,15546436275.2992,15725819000.0295,16404348871.4437,16936219727.6767,17485647794.2627,18154910824.6593,18679105433.9912,18115912632.4361,19454671753.5435,20276983961.3676,20725333315.9436
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,6.12556615620285,1.50077710611542,7.42704310332953,-0.381464282453057,1.99621236745887,3.67125,2.05267452001717,-0.0930456838317588,-0.897194054194333,-1.03602303425474,-1.58400833333336,0.810039425333895,1.41710814018034,0.56278215406123,-1.0512960076349,1.98163900587622,14.0208440826771,6.1059011284828
Bosnia and Herzegovina,BIH,Real interest rate (%),FR.INR.RINR,..,..,7.32132479822521,9.32753985352751,7.94786451701257,3.22395325661375,0.198551998196067,0.918034767192961,-0.33261916821177,7.73269191530258,6.39214698970012,4.8804211518629,6.48156475456032,7.27647830344402,5.58529958954557,4.36356276459313,3.85348216269258,2.55542095381237,0.971534856173147,0.796048107245461,3.00786242008792,-1.67991069986102,-7.55577424754142,-2.48323870976058
Bosnia and Herzegovina,BIH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.12285951185833,2.1856595833,2.07817042621667,1.73293220419167,1.57515702795,1.5727220196,1.55907195605833,1.429002741625,1.33519568048428,1.4078912383695,1.47673956845028,1.40693658566639,1.5222099744513,1.47305132263235,1.474169186794,1.76349164694686,1.76813902429915,1.73535271327691,1.65698544113543,1.74708646136073,1.71697049519219,1.65360615435868,1.85932587706093,1.80920280030082
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,16.1,..,..,..,..,31.11,28.984,23.405,24.068,27.312,27.582,28.01,27.49,27.517,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657,10.668
Bosnia and Herzegovina,BIH,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-146075610.876644,-118495219.813023,-267769568.956599,-381784637.391406,-708312302.704066,-607373915.360547,-764131962.543175,-1777373274.55128,-965405030.760019,-231998611.544701,-362660381.874081,-476436501.691437,-332376367.374972,-227032907.49788,-534904935.992605,-288355804.376773,-309306445.243284,-408665669.373471,-582799039.288872,-425945182.441337,-400099031.048574,-675995143.005703,-773566811.181732,-934281757.138801
Bosnia and Herzegovina,BIH,Trade (% of GDP),NE.TRD.GNFS.ZS,85.3577431341788,86.0357326558687,78.727479488695,80.5694572639365,81.8126836247759,84.3554628217984,79.8299477752016,83.551858889163,86.1628798430504,73.7474942255023,80.9682159626823,87.8363477136556,88.1451088628529,87.9312413116757,90.5522806874185,88.2919898407608,88.2440351685547,96.6458791411189,98.4320911961869,94.5161278874242,82.1112652572898,96.4859085777747,110.20596766123,99.8983684696212
Bosnia and Herzegovina,BIH,Gini index,SI.POV.GINI,..,30,..,..,34,..,..,33.1,..,..,..,33,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8491986059.02571,8513264763.90086,9029979997.34259,9447697367.92895,9703335214.03812,10145481816.2871,10994036837.1472,11630872553.1126,12009117014.1882,10310519328.3503,11354171655.915,12130630062.2477,12109898723.1018,13454439438.0193,14220639811.9916,13530748844.505,14505561464.3559,15102373014.4202,15734874525.0984,16211987795.536,14796883501.255,16560766198.0276,17469294498.1394,17946869751.4987
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.60148514851491,6.55903767014862,8.03279662527486,9.18990265632739,6.94570363654675,8.6102252854644,11.5552187914379,7.08099847172693,12.7021883920076,8.02729703109582,6.94887658743103,8.45987233408583,7.53690261091916,5.88460707056817,4.40225309243427,3.06203169580558,2.81495791361944,3.30828076768219,3.23801558947715,2.77286442863321,1.8903591682421,7.24097765588442,11.665567478802,5.0676154934383
Botswana,BWA,Real interest rate (%),FR.INR.RINR,1.1458252370571,6.86638447526455,14.8447010075106,12.7261593572254,5.15195653567252,0.230180568544681,10.7498451318936,9.60660136551935,6.55459216778827,-1.17567655612691,3.50591061310511,-1.46761902810706,7.75460206016061,8.52647640000744,-0.551076776805184,4.06793571176667,-4.1150214814034,9.78419247897667,6.4391200606277,5.85851094935516,1.31348858837881,-2.88928569600495,-7.40309917865751,4.51792831085342
Botswana,BWA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.10224166666667,5.84141666666667,6.32779166666667,4.94966666666667,4.69383333333333,5.11675,5.8303,6.13940833333333,6.82685833333333,7.15514166666667,6.793625,6.83823333333333,7.640525,8.39890833333333,8.97608333333333,10.1289916666667,10.9011583333333,10.3474166666667,10.199975,10.7558666666667,11.4562416666667,11.0872583333333,12.3688083333333,13.5963833333333
Botswana,BWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.88,18.54,..,23.8,..,..,17.782,..,..,16.169,17.86,..,..,..,..,..,..,..,..,20.094,21.017,23.106,23.615,23.381
Botswana,BWA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-54918606.0375423,348970654.94957,-365114185.438574,-211973062.159068,-429642225.615169,-363607719.743978,-437105003.173079,-462989971.617786,-612317045.161086,-200878584.290784,-217483477.377689,-302916735.473587,-138128417.222638,17496214.021862,-403817441.879067,-195308867.002062,27171118.1530404,-261440939.247637,-203876266.432026,-113402014.692137,-100018095.555262,286135721.77231,-699506126.122522,-655929875.06375
Botswana,BWA,Trade (% of GDP),NE.TRD.GNFS.ZS,91.924729689918,87.5250655680957,91.8357740585774,85.8340425151264,90.9978228872631,88.5053520573505,86.612433913524,98.4965249407252,99.008222007989,88.4807886337378,94.6390020873926,98.9614677801469,111.875280620952,125.78303991122,119.497541791464,112.900891016005,100.464689766026,81.9239513763494,87.4551039946493,83.0929813601175,77.6632128124716,88.7551314233315,85.6083027804928,68.8572126290116
Botswana,BWA,Gini index,SI.POV.GINI,..,..,64.7,..,..,..,..,..,..,60.5,..,..,..,..,..,53.3,..,..,..,..,..,..,..,..
Brazil,BRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1186419100699.97,1202909097080.86,1239639467559.79,1253781634079.45,1325999012823.98,1368459252346.2,1422677453441.88,1509032134017.69,1585905180276.35,1583909921216.67,1703150236842,1770840632932.71,1804861597918.79,1859094488365.14,1868463501755.79,1802212206904.68,1743173232503.86,1766233131755.03,1797736845059.11,1819683217790.43,1760056587883.53,1843881120012.46,1899505377653.06,1954752120905.5
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.04414105947266,6.84035902487523,8.45016437708331,14.7149197228147,6.59718509985963,6.86953720898964,4.18356812896909,3.64127299102652,5.67859390284168,4.88803479876799,5.03872690108075,6.6364496221309,5.40349914036997,6.20431066640101,6.32904015516139,9.02990102416136,8.73914352329393,3.44637335032669,3.66485028376729,3.73297621216894,3.21176803803376,8.30165975585673,9.28010608956873,4.59356282283204
Brazil,BRA,Real interest rate (%),FR.INR.RINR,48.5047281998625,45.6378187103224,48.3404374454115,46.4473988425047,43.7791527165785,44.6351688638607,41.2403264526711,35.0225154695215,35.3667577965037,34.7920096326271,29.1158055214655,32.8334595068102,26.5820905307869,18.4988444166435,22.403672441435,33.832343966101,40.6983614489962,41.7138078720244,33.1023342480424,31.9030727508498,21.1971796870516,15.0108849661413,28.3960928277404,37.2075093316886
